时间,,No,1T,1RH,2T,2RH,3T,3RH,4T,4RH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:09:55,,1655,30.3,57.8,31.9,53.3,31.2,54.5,31.5,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:11:55,,1656,30.3,57.8,32.5,51.7,32.2,52.1,31.9,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:13:55,,1657,30.2,57.7,31.9,53.3,31.4,54.4,31.5,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:15:55,,1658,30.3,57.9,32,53.2,31.7,53.9,31.6,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:17:55,,1659,30.4,58.1,32.3,52.2,31.6,53.5,31.8,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:19:55,,1660,30.3,58,32.9,50.6,32.2,52.8,32.4,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21:55,,1661,30.3,58.1,32.7,51.7,31.8,53.1,32.2,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:23:55,,1662,30.3,57.9,32.2,53.4,31.4,55.3,31.7,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:25:55,,1663,30.3,58.2,32.7,52.1,31.7,54.3,31.9,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:27:55,,1664,30.3,58.6,32.3,52.9,32.2,53.3,31.9,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:29:55,,1665,30.4,58.6,32.5,52.5,32.2,53.6,32,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:31:55,,1666,30.4,58.6,32.3,52.9,31.4,54.7,31.9,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:33:55,,1667,30.4,58.5,32.9,52.2,32.5,52,32.5,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35:55,,1668,30.3,58.4,33,51.9,32.4,52.9,32.2,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:37:55,,1669,30.6,58.1,32.8,51.8,31.9,53.9,32,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:39:55,,1670,30.5,58.5,33.2,51.1,32.8,52.1,32.7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:41:55,,1671,30.5,58.3,32.7,51,31.6,53.9,32.4,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:43:55,,1672,30.6,58.3,32.7,52.6,32,53.3,32.1,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:45:55,,1673,30.5,58.4,33.1,50.5,32.3,52.4,32.6,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:47:55,,1674,30.4,58.3,33,52.1,33.1,52.1,32.3,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:49:55,,1675,30.5,58.5,32.6,52.6,32,53.8,32,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:51:55,,1676,30.5,58.7,32.7,53.2,32.3,54.3,32.2,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:53:55,,1677,30.5,58.7,33.7,50.5,32.7,51.9,32.7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:55:55,,1678,30.6,59,33.8,50.9,33.2,51.7,32.7,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:57:55,,1679,30.6,58.6,32.6,52,31.5,54.4,32.2,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:59:55,,1680,30.6,58.5,33.3,51.9,32.5,53,32.7,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01:55,,1681,30.6,58.5,33.5,51.9,33,52.4,32.5,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:03:55,,1682,30.6,58.6,33.5,51.8,33.1,52.5,32.6,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:05:55,,1683,30.5,58.8,33.3,52,33,52.3,32.3,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:07:55,,1684,30.4,59.1,32.5,53,31.7,54.5,32.2,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:09:55,,1685,30.4,58.9,32.6,53.7,31.8,55.3,32.3,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:11:55,,1686,30.4,59.6,32.8,54.2,31.8,56,32.1,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13:55,,1687,30.5,59.7,32.9,52.4,32.6,52.7,32.5,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:15:55,,1688,30.5,59.9,32.4,54.6,31.7,56,31.9,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17:55,,1689,30.6,59.9,33.4,52.6,32.9,52.6,32.4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:19:55,,1690,30.6,59.8,33.2,52.2,32.1,53.9,32.4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21:55,,1691,30.6,59.9,33.5,52.8,32.5,54.7,32.4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:23:55,,1692,30.4,60,33.3,53.1,33.1,52.9,32.5,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:25:55,,1693,30.4,59.9,33.2,53.1,32.1,54.7,32.4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:27:55,,1694,30.4,60,33.2,53.3,32.4,54.8,32.4,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:29:55,,1695,30.5,60.8,33.8,52.9,32.9,54,32.7,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:31:55,,1696,30.6,60.4,33.3,53.3,32.2,55,32.5,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:33:55,,1697,30.4,60.3,33.6,53.1,32.7,53.2,32.4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:35:55,,1698,30.4,60.7,33.1,54,31.9,55.8,32.4,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:37:55,,1699,30.6,61.3,33.5,52.6,33.1,53.4,32.7,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:39:55,,1700,30.5,61,33.2,53.3,33.1,52.6,32.5,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:41:55,,1701,30.8,60.7,33.3,53.2,33.5,52.3,32.5,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:43:55,,1702,30.6,60.8,33,54.3,32.2,55.1,32.4,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:45:55,,1703,30.7,60.8,33.5,52.5,32.8,53.8,32.8,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:47:55,,1704,30.5,60.6,33.4,53.1,32.6,53.9,32.7,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:49:55,,1705,30.6,61.3,33.5,53.1,32.4,54.4,32.6,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:51:55,,1706,30.6,60.8,33.2,53.5,32.1,55.3,32.8,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:53:55,,1707,30.5,61.1,33.4,53.9,32.5,55.1,32.7,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:55:55,,1708,30.5,61,33.5,53.4,33.3,53.3,32.9,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:57:55,,1709,30.6,60.8,33.2,53.9,32.6,54.6,32.7,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:59:55,,1710,30.4,60.6,32.6,54.4,32,56.3,32.3,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:01:55,,1711,30.6,62.2,33.5,54.1,33,54.4,32.7,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03:55,,1712,30.8,61,33.4,53.4,33.3,53.6,32.8,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:05:55,,1713,30.6,61.1,33.4,54.3,32.7,55,32.6,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:07:55,,1714,30.8,60.5,33.5,53.5,32.7,54.9,32.8,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:09:55,,1715,30.5,60.5,33.3,54.5,32.6,55.4,32.7,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:11:55,,1716,31,60.5,33.4,53.1,33.3,52.4,32.7,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:13:55,,1717,30.6,61,33.4,53.8,32.8,53.9,32.6,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:15:55,,1718,30.5,60.8,33.4,54.1,32.3,55.9,32.7,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:17:55,,1719,30.5,60.9,33.9,53,32.8,53.8,33,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:19:55,,1720,30.5,60.6,33.5,52.8,32.9,54.3,32.8,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:21:55,,1721,30.6,60.7,33.4,53.1,33.5,52.4,32.6,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:23:55,,1722,30.6,60.7,33.1,53.9,32.8,53.9,32.5,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:25:55,,1723,30.6,60.5,32.8,52.8,32.2,54.8,32.9,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:27:55,,1724,30.6,60.5,32.9,54.3,32.6,55.5,32.6,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:29:55,,1725,30.6,60.1,33.1,53.7,32.4,54,32.7,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:31:55,,1726,30.6,60.4,33.2,53.7,32.9,54,32.6,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:33:55,,1727,30.6,60.3,33.1,53.2,32.4,54,32.6,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:35:55,,1728,30.5,60.1,33.1,53.5,32.5,54.6,32.6,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:37:55,,1729,30.7,60.4,33,53.2,32.2,54.4,32.5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:39:55,,1730,30.5,59.9,32,54.7,31.2,58,31.8,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:41:55,,1731,30.7,60.1,33.6,53.1,32.4,55.5,32.8,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:43:55,,1732,30.6,60.2,33.4,53.3,33.1,53.6,32.5,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:45:55,,1733,30.9,60.4,33.9,52,33.1,52.7,32.8,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:47:55,,1734,30.7,59.6,33.2,52.9,32.8,54,32.6,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:49:55,,1735,30.6,60,32.7,54.2,32.4,55.4,32.3,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51:55,,1736,30.7,59.9,33.3,53.3,33.1,52.6,32.5,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53:55,,1737,30.9,59.6,33.6,51.8,32.7,52.4,32.8,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:55:55,,1738,30.7,59.7,33.4,52.9,32.6,53.9,32.5,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57:55,,1739,30.8,59.4,33.4,52.5,32.7,53.2,32.5,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:59:55,,1740,30.8,59.2,33.4,51.3,32.7,52.8,32.8,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:01:55,,1741,30.8,59,33.6,51.9,33.1,52.7,32.6,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:03:55,,1742,30.7,58.9,33.1,52.1,32.4,53.3,32.5,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:05:55,,1743,30.8,58.6,33.7,50.3,32.7,51.9,33.1,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:07:55,,1744,30.7,58.5,33.2,52.5,32.2,54,32.3,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:09:55,,1745,30.6,58.4,33.6,51.3,32.5,52.7,32.5,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:11:55,,1746,30.7,58.5,32.8,51.3,31.8,53.1,32.3,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:13:55,,1747,30.6,57.9,33.1,52.6,32.2,54.2,32.3,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:15:55,,1748,30.9,58.2,33.9,50.7,33.1,51.9,32.5,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:17:55,,1749,30.8,57.9,33.1,51.7,32.3,52.8,32.5,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:19:55,,1750,30.6,57.8,32.3,53.1,31.3,55,32.2,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:21:55,,1751,30.7,57.7,32.6,51.9,32.5,51.7,32.3,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:23:55,,1752,30.5,57.3,32.6,52.7,31.5,55.1,32.1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:25:55,,1753,30.5,57.7,32.8,52.1,31.5,53.5,32.1,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:27:55,,1754,30.5,57.5,32.9,51.3,32.5,51.8,32.4,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:29:55,,1755,30.3,57.1,32.2,52.3,31,54.7,31.9,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:31:55,,1756,30.4,57.2,33,51.3,32.3,51.5,32.4,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:33:55,,1757,30.5,58,33,51.9,32.6,52.7,32.5,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:35:55,,1758,30.4,57.7,32.8,51.9,31.5,54.3,32.3,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:37:55,,1759,30.4,57.4,33,50.7,32.3,52,32.3,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:55,,1760,30.6,57.6,33.1,50.7,32.4,51.5,32.3,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:41:55,,1761,30.3,57.3,31.9,52.5,30.8,54.7,31.6,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:43:55,,1762,30.5,57.4,33.1,50.7,31.9,52.6,32.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:45:55,,1763,30.5,57.4,32.9,51.7,32.2,53.2,32.2,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:47:55,,1764,30.5,57.3,32.6,51.2,31.6,53.7,32.1,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:49:55,,1765,30.5,57.2,32.9,51.3,31.9,53.1,32.3,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:51:55,,1766,30.3,57.2,32.7,51.3,32.2,52.8,32.1,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:53:55,,1767,30.3,57,32.2,51.3,30.7,54.5,32.1,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:55:55,,1768,30.4,57.5,32.5,52.6,32,53.3,32.1,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:57:55,,1769,30.3,57.1,32.8,51.8,31.9,53.2,32.1,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:59:55,,1770,30.4,57.2,33.1,50.6,32.4,52.3,32.3,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:01:55,,1771,30.3,57,32.8,50.8,31.8,53.1,32.3,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:03:55,,1772,30.3,56.9,32.7,51.3,31.9,53,32.1,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:05:55,,1773,30.4,56.8,32.5,51.2,30.9,54.1,32.1,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:07:55,,1774,30.5,57,32.6,51,31.9,52.3,32.6,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:09:55,,1775,30.4,56.7,33.1,51,32.2,52.7,32,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:11:55,,1776,30.4,56.8,33,50.9,31.7,53.2,32.1,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:13:55,,1777,30.4,57,33,50.9,32.4,51.6,32.3,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:15:55,,1778,30.3,56.7,32.8,51.3,31.9,52.9,32,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:17:55,,1779,30.4,56.5,32.4,50.7,30.6,54.3,32.2,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:19:55,,1780,30.3,56.5,32.8,50.9,32.1,52.2,32.3,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:21:55,,1781,30.4,56.6,33,50.8,32.3,52,32.4,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:23:55,,1782,30.4,56.3,33.1,50,32.3,51.4,32.2,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:25:55,,1783,30.3,56.5,32.9,50.6,31.9,51.6,32.3,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:27:55,,1784,30.3,56.4,32.3,51.9,31.4,53.7,31.8,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:29:55,,1785,30.4,56.2,32.2,50.3,30.8,53.3,31.8,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:31:55,,1786,30.5,56.4,32.9,50.6,32.6,51.1,32.4,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:33:55,,1787,30.5,56.4,32.7,50.1,32.8,49.8,32.1,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:35:55,,1788,30.4,56.2,31.9,51.2,30.6,54.1,31.7,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:37:55,,1789,30.4,56.2,32.6,50.8,32.2,51.2,32.2,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:39:55,,1790,30.3,56.1,32.7,50.8,32.1,51.7,32,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:41:55,,1791,30.4,56,32.9,49.9,32,51.8,32.3,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:43:55,,1792,30.3,55.8,32.5,50.1,31.1,52.7,32,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:55,,1793,30.3,56.1,32.6,51.1,31.5,53.2,32.1,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:47:55,,1794,30.2,56.1,32.6,49.5,31.4,52.6,32.1,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:49:55,,1795,30.3,55.8,32.7,48.6,31.5,51.4,32.2,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:51:55,,1796,30.3,55.6,32.5,51,31.6,52.5,31.9,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:53:55,,1797,30.3,55.6,31.8,49.2,30.5,53.3,31.8,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:55:55,,1798,30.4,55.5,32.9,50.3,32.1,51.9,32.3,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:57:55,,1799,30.3,55.5,32.8,49,32.1,50.4,32,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:59:55,,1800,30.3,55.3,32.4,49,30.8,54,32,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:01:55,,1801,30.3,55.4,33,48.6,31.4,51.2,32.2,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:03:55,,1802,30.3,55.7,33,49.5,31.8,51,32.1,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:05:55,,1803,30.3,55.3,31.9,49.7,30.5,53.6,31.6,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:07:55,,1804,30.3,55.3,32.9,48.4,32,50.4,32.5,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:09:55,,1805,30.3,55.4,32.5,50.2,31.5,52,31.9,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:11:55,,1806,30.3,55.3,32.7,49.8,31.5,52.1,32,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:13:55,,1807,30.3,55.4,33.1,48.9,32.2,50.2,32.2,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:15:55,,1808,30.2,55.4,32.8,49.3,32.3,50.2,32,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:17:55,,1809,30.2,55.3,32.5,49.9,31.4,52.3,32,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:19:55,,1810,30.3,55.5,32.6,49.9,31.6,51.6,32.1,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:21:55,,1811,30.2,55.4,32.8,49.5,32.5,50,32.2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:23:55,,1812,30.2,55.2,32.9,48.9,32.2,50.5,32.3,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:25:55,,1813,30.2,55.4,32.2,50.5,31.5,51.6,32,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:27:55,,1814,30.2,55.1,32.1,51.3,31.1,53,31.7,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:29:55,,1815,30.2,55.1,32.6,49.5,31.6,51.9,32.1,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:31:55,,1816,30.3,55.4,32.6,49.9,31.9,51,32,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:33:55,,1817,30.2,55.3,32.6,49.7,32.3,49.6,32.1,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:35:55,,1818,30.2,55.1,31.4,50,30.4,53.1,31.5,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:37:55,,1819,30.3,54.9,33,49.9,31.9,51.5,32,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:39:55,,1820,30.2,55,31.7,51.3,30.8,53.3,31.5,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:41:55,,1821,30.3,55,32.6,48.9,31.2,51.9,32.1,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:43:55,,1822,30.3,55.1,32.7,48.9,31.3,51.7,32.3,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:45:55,,1823,30.3,55,31.7,52.3,30.7,53.9,31.6,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:47:55,,1824,30.3,55,32.1,49.2,30.4,53.5,31.9,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:49:55,,1825,30.3,55.2,32.7,49.6,31.5,51.5,32.2,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:51:55,,1826,30.2,54.9,31.8,51.7,30.7,53.8,31.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:53:55,,1827,30.4,55.2,32.8,49.2,32.1,50.6,32.4,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:55:55,,1828,30.3,55.3,32.2,50.1,30.9,52,31.9,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:57:55,,1829,30.2,55,31.9,51.5,30.7,53.6,31.7,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:59:55,,1830,30.2,54.9,31.7,49.5,30.4,52.7,31.8,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:01:55,,1831,30.2,54.6,32.2,50.9,31.2,52.6,31.8,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:03:55,,1832,30.1,55.1,32.6,49.9,31.5,51.8,32,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:05:55,,1833,30.1,54.8,32,49.4,30.6,52.4,31.7,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:07:55,,1834,30.2,55.1,32.5,49.8,31.6,51.5,32,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:55,,1835,30.2,55,32.5,49.5,32,50.6,31.9,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:55,,1836,30.1,54.2,32.7,49.9,31.8,51.4,32.1,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:13:55,,1837,30.2,54.6,33.2,48.7,32.5,49.8,32.3,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:15:55,,1838,30.2,54.8,32.6,48.4,33.6,46,32,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:17:55,,1839,30.1,54.3,31.7,48.5,30.5,52.7,31.7,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:19:55,,1840,30.2,54.9,32.4,49.8,31.4,51.2,32.1,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
